domain,country_code,country_name,isp,asn,exit_node_ip,exit_node_isp,discovered_ip,ip_match,geodb_asn,geodb_as_name,asn_match,ech_grease,error,curl_exit_code,curl_error_name,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status
www.google.com,MY,Malaysia,celcomdigi,10030,183.171.191.242,celcomdigi,183.171.191.242,true,10030,Celcom Axiata Berhad,true,false,,0,,0,2,669,1047,1047,200
www.google.com,ML,Mali,sotelmabgp,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,LR,Liberia,lonestar,37410,41.57.95.66,lonestar,41.57.95.66,true,37410,Lonestar Communications Corporation,true,false,,0,,0,2,3204,4242,4242,200
www.google.com,MY,Malaysia,tm net,4788,120.140.40.100,tm net,120.140.40.100,true,4788,TM TECHNOLOGY SERVICES SDN BHD,true,false,,0,,0,2,1000,1494,1494,200
www.google.com,MW,Malawi,airtel malawi,37440,105.234.176.244,airtel malawi,137.196.0.37,false,37440,Airtel Malawi Ltd,true,true,,0,,0,2,2756,3662,3663,200
www.google.com,ML,Mali,sotelmabgp,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,MY,Malaysia,celcomdigi,10030,183.171.191.242,celcomdigi,183.171.191.242,true,10030,Celcom Axiata Berhad,true,true,,0,,0,60,786,1116,1116,200
www.google.com,ML,Mali,mali-atel,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,57,0
www.google.com,ML,Mali,mali-atel,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,57,0
www.google.com,MT,Malta,melita,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,1,0,0,53,0
www.google.com,MT,Malta,melita,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,49,0
www.google.com,MY,Malaysia,tm net,4788,120.140.40.100,tm net,120.140.40.100,true,4788,TM TECHNOLOGY SERVICES SDN BHD,true,true,,0,,0,2,995,1519,1520,200
www.google.com,MY,Malaysia,ytl communications sdn bhd,45960,14.1.182.24,ytl communications sdn bhd,14.1.182.24,true,45960,YTL Communications Sdn Bhd,true,true,,0,,0,2,785,1459,1459,200
www.google.com,MV,Maldives,ooredoo maldives,55944,202.153.81.178,ooredoo maldives,202.153.81.178,true,55944,OOREDOO MALDIVES PRIVATE LIMITED,true,true,,0,,0,1,883,1382,1383,200
www.google.com,MW,Malawi,airtel malawi,37440,105.234.176.16,airtel malawi,137.115.3.239,false,37440,Airtel Malawi Ltd,true,false,,0,,0,2,4551,6366,6366,200
www.google.com,MV,Maldives,ooredoo maldives,55944,202.153.81.178,ooredoo maldives,202.153.81.178,true,55944,OOREDOO MALDIVES PRIVATE LIMITED,true,false,,0,,0,2,904,1402,1402,200
www.google.com,MT,Malta,epic communications ltd,33874,185.5.48.84,epic communications ltd,78.133.5.203,false,15735,GO p.l.c.,false,false,,0,,0,2,495,1002,1003,200
www.google.com,MT,Malta,epic communications ltd,33874,185.5.48.84,epic communications ltd,78.133.5.203,false,15735,GO p.l.c.,false,true,,0,,0,2,425,922,922,200
www.google.com,MT,Malta,go malta,15735,46.11.247.95,go malta,46.11.247.95,true,15735,GO p.l.c.,true,false,,0,,0,2,565,1081,1082,200
www.google.com,MQ,Martinique,outremer telecom,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,MQ,Martinique,outremer telecom,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,MV,Maldives,dhivehi raajjeyge gulhun (dhiraagu),7642,27.114.165.55,dhivehi raajjeyge gulhun (dhiraagu),27.114.165.55,true,7642,Dhiraagu Pvt.Ltd.,true,false,,0,,0,2,1296,2005,2005,200
www.google.com,ML,Mali,orange mali,30985,41.221.180.96,orange mali,41.221.180.96,true,30985,IKATEL SA,true,false,,0,,0,1,619,1214,1214,200
www.google.com,MT,Malta,go malta,15735,46.11.247.95,go malta,46.11.247.95,true,15735,GO p.l.c.,true,true,,0,,0,2,583,1209,1209,200
www.google.com,ML,Mali,orange mali,30985,41.221.180.96,orange mali,41.221.180.96,true,30985,IKATEL SA,true,true,,0,,0,2,659,1318,1318,200
www.google.com,MR,Mauritania,chinguitel,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,MR,Mauritania,chinguitel,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,61,0
www.google.com,MV,Maldives,dhivehi raajjeyge gulhun (dhiraagu),7642,27.114.165.55,dhivehi raajjeyge gulhun (dhiraagu),27.114.165.55,true,7642,Dhiraagu Pvt.Ltd.,true,true,,0,,0,2,1392,2031,2032,200
www.google.com,LS,Lesotho,vodacom-lesotho,37057,197.189.159.183,vodacom-lesotho,197.189.159.183,true,37057,Vodacom Lesotho (Pty) Ltd,true,true,,0,,0,2,1307,2473,2474,200
www.google.com,MQ,Martinique,digicel antilles francaises guyane,48252,94.198.176.113,digicel antilles francaises guyane,94.198.176.113,true,48252,DIGICEL ANTILLES FRANCAISES GUYANE SA,true,false,,0,,0,2,712,1186,1186,200
www.google.com,MQ,Martinique,digicel antilles francaises guyane,48252,94.198.176.113,digicel antilles francaises guyane,94.198.176.113,true,48252,DIGICEL ANTILLES FRANCAISES GUYANE SA,true,true,,0,,0,2,588,1008,1008,200
www.google.com,LS,Lesotho,vodacom-lesotho,37057,197.189.159.183,vodacom-lesotho,197.189.159.183,true,37057,Vodacom Lesotho (Pty) Ltd,true,false,,0,,0,2,1291,2297,2298,200
www.google.com,MQ,Martinique,orange,16028,193.251.163.52,orange,193.251.163.52,true,16028,Orange S.A.,true,true,,0,,0,2,604,1342,1342,200
www.google.com,MQ,Martinique,orange,16028,193.251.163.52,orange,193.251.163.52,true,16028,Orange S.A.,true,false,,0,,0,2,558,1283,1284,200
www.google.com,MR,Mauritania,mauritel,29544,82.151.76.173,mauritel,82.151.76.173,true,29544,Mauritanian Telecommunication Company,true,false,,0,,0,63,1468,1903,1903,200
www.google.com,MQ,Martinique,free mobile,51207,37.8.179.159,free mobile,37.8.179.159,true,51207,Free Mobile SAS,true,true,,0,,0,2,997,1606,1606,200
www.google.com,MX,Mexico,izzi,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,58,0
www.google.com,MX,Mexico,izzi,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,MQ,Martinique,free mobile,51207,37.8.179.159,free mobile,37.8.179.159,true,51207,Free Mobile SAS,true,false,,0,,0,2,1021,1445,1446,200
www.google.com,MR,Mauritania,mauritel,29544,82.151.76.173,mauritel,82.151.76.173,true,29544,Mauritanian Telecommunication Company,true,true,,0,,0,2,830,1329,1329,200
www.google.com,MR,Mauritania,mattel,37508,102.214.211.90,mattel,102.214.211.90,true,37508,MATTEL,true,false,,0,,0,2,712,1287,1288,200
www.google.com,MR,Mauritania,mattel,37508,102.214.211.90,mattel,102.214.211.90,true,37508,MATTEL,true,true,,0,,0,2,733,1292,1292,200
www.google.com,MU,Mauritius,mauritius telecom,23889,196.20.217.28,mauritius telecom,196.20.217.28,true,23889,MauritiusTelecom,true,false,,0,,0,2,1235,2241,2242,200
www.google.com,MU,Mauritius,emtel,30999,102.163.30.90,emtel,102.163.30.90,true,30999,Emtel Ltd,true,false,,0,,0,2,1514,2653,2653,200
www.google.com,MX,Mexico,red compartida,265540,202.5.99.110,red compartida,202.5.99.110,true,265540,"ALTAN REDES, S.A.P.I. de C. V.",true,false,,0,,0,2,485,767,767,200
www.google.com,MX,Mexico,"altan redes, s.a.p.i. de c. v.",,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,52,0
www.google.com,MX,Mexico,"altan redes, s.a.p.i. de c. v.",,,,,,,,,true,,56,CURLE_RECV_ERROR,0,1,0,0,54,0
www.google.com,MX,Mexico,red compartida,265540,202.5.99.110,red compartida,202.5.99.110,true,265540,"ALTAN REDES, S.A.P.I. de C. V.",true,true,,0,,0,2,489,735,735,200
www.google.com,MX,Mexico,"mexico red de telecomunicaciones, s. de r.l. de c.",,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,85,0
www.google.com,MU,Mauritius,mauritius telecom,23889,196.20.217.28,mauritius telecom,196.20.217.28,true,23889,MauritiusTelecom,true,true,,0,,0,2,1304,2195,2195,200
www.google.com,MX,Mexico,"mexico red de telecomunicaciones, s. de r.l. de c.",,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,50,0
www.google.com,MX,Mexico,movistar mexico,7438,201.162.217.235,movistar mexico,201.162.217.235,true,7438,"Pegaso PCS, S.A. de C.V.",true,true,,0,,0,1,613,1027,1028,200
www.google.com,MU,Mauritius,emtel,30999,102.163.30.90,emtel,102.163.30.90,true,30999,Emtel Ltd,true,true,,0,,0,2,1865,2834,2834,200
www.google.com,MD,"Moldova, Republic of",orange moldova,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,MU,Mauritius,mtml,37622,41.223.76.63,mtml,41.223.76.63,true,37622,Mahanagar Telephone (Mauritius) Ltd,true,false,,0,,0,2,1239,2565,2565,200
www.google.com,MX,Mexico,telcel,28403,200.68.170.50,telcel,200.68.170.50,true,28403,"RadioMovil Dipsa, S.A. de C.V.",true,false,,0,,0,2,896,1363,1363,200
www.google.com,MD,"Moldova, Republic of",orange moldova,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,84,0,0,137,0
www.google.com,MN,Mongolia,skymedia corporation,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,75,0,0,128,0
www.google.com,MN,Mongolia,univision,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
www.google.com,MW,Malawi,airtel rwanda,327708,105.234.154.231,airtel rwanda,105.234.154.231,true,327708,Airtel Rwanda Ltd,true,true,,0,,0,2,6765,8072,8073,200
www.google.com,MN,Mongolia,univision,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,58,0
www.google.com,MX,Mexico,telcel,28403,200.68.170.50,telcel,200.68.170.50,true,28403,"RadioMovil Dipsa, S.A. de C.V.",true,true,,0,,0,2,614,1113,1113,200
www.google.com,MN,Mongolia,skymedia corporation,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
www.google.com,MU,Mauritius,mtml,37622,41.223.76.63,mtml,41.223.76.63,true,37622,Mahanagar Telephone (Mauritius) Ltd,true,true,,0,,0,2,1351,2605,2605,200
www.google.com,YT,Mayotte,sfr,49902,109.122.178.61,sfr,109.122.178.61,true,49902,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,true,false,,0,,0,2,1575,2634,2634,200
www.google.com,MW,Malawi,airtel rwanda,327708,105.234.154.231,airtel rwanda,,,,,,false,,0,,0,2,1831,3563,3564,200
www.google.com,MD,"Moldova, Republic of",moldtelecom,8926,188.237.30.30,moldtelecom,188.237.30.30,true,8926,Moldtelecom SA,true,false,,0,,0,23,459,732,732,200
www.google.com,MX,Mexico,movistar mexico,7438,201.162.217.235,movistar mexico,201.162.217.235,true,7438,"Pegaso PCS, S.A. de C.V.",true,false,,0,,0,51,624,956,956,200
www.google.com,MD,"Moldova, Republic of",moldtelecom,8926,188.237.30.30,moldtelecom,188.237.30.30,true,8926,Moldtelecom SA,true,true,,0,,0,2,438,845,846,200
www.google.com,ME,Montenegro,one crna gora,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,57,0
www.google.com,YT,Mayotte,sfr,49902,109.122.178.61,sfr,109.122.178.61,true,49902,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,true,true,,0,,0,2,1509,2474,2475,200
www.google.com,ME,Montenegro,one crna gora,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,57,0
www.google.com,MD,"Moldova, Republic of",moldcell s.a.,43925,94.139.148.15,moldcell s.a.,94.139.148.15,true,43925,MOLDCELL S.A.,true,false,,0,,0,2,594,1263,1263,200
www.google.com,MD,"Moldova, Republic of",moldcell s.a.,43925,94.139.148.15,moldcell s.a.,94.139.148.15,true,43925,MOLDCELL S.A.,true,true,,0,,0,2,569,1320,1320,200
www.google.com,ME,Montenegro,drustvo za telekomunikacije mtel,43940,62.4.40.120,drustvo za telekomunikacije mtel,62.4.40.120,true,43940,"Drustvo za telekomunikacije ""MTEL"" DOO",true,false,,0,,0,2,491,1114,1114,200
www.google.com,MN,Mongolia,ondo,141681,103.212.163.5,ondo,103.212.163.5,true,141681,ONDO LLC,true,true,,0,,0,2,857,1288,1288,200
www.google.com,ME,Montenegro,drustvo za telekomunikacije mtel,43940,62.4.40.120,drustvo za telekomunikacije mtel,62.4.40.120,true,43940,"Drustvo za telekomunikacije ""MTEL"" DOO",true,true,,0,,0,2,467,1099,1100,200
www.google.com,MN,Mongolia,g-mobile corporation,24559,103.126.107.245,g-mobile corporation,103.126.107.245,true,24559,"G-Mobile Co.,Ltd",true,false,,0,,0,2,839,1260,1260,200
www.google.com,MN,Mongolia,mobicom corporation,55805,202.126.89.12,mobicom corporation,202.126.89.12,true,55805,MobiCom Corporation,true,false,,0,,0,2,1547,2080,2080,200
www.google.com,ME,Montenegro,crnogorski telekom a.d.podgorica,8585,77.222.27.71,crnogorski telekom a.d.podgorica,77.222.27.71,true,8585,Crnogorski Telekom a.d.Podgorica,true,false,,0,,0,2,711,1347,1347,200
www.google.com,MN,Mongolia,ondo,141681,103.212.163.5,ondo,103.212.163.5,true,141681,ONDO LLC,true,false,,0,,0,2,870,1312,1312,200
www.google.com,MN,Mongolia,g-mobile corporation,24559,103.126.107.245,g-mobile corporation,103.126.107.245,true,24559,"G-Mobile Co.,Ltd",true,true,,0,,0,2,1014,1435,1436,200
www.google.com,ME,Montenegro,crnogorski telekom a.d.podgorica,8585,77.222.27.71,crnogorski telekom a.d.podgorica,77.222.27.71,true,8585,Crnogorski Telekom a.d.Podgorica,true,true,,0,,0,2,696,1453,1454,200
www.google.com,MN,Mongolia,mobicom corporation,55805,202.126.89.12,mobicom corporation,202.126.89.12,true,55805,MobiCom Corporation,true,true,,0,,0,2,1122,1656,1657,200
www.google.com,MM,Myanmar,myanma posts and telecommunications,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,MM,Myanmar,mytel,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,52,0
www.google.com,MM,Myanmar,mytel,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,50,0
www.google.com,MM,Myanmar,myanma posts and telecommunications,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,MM,Myanmar,"telecom international myanmar co, ltd (mytel)",,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,MM,Myanmar,nine communications company,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,MM,Myanmar,nine communications company,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,MX,Mexico,at&t mexico,28469,189.201.10.91,at&t mexico,189.201.10.91,true,28469,AT&T COMUNICACIONES DIGITALES S DE RL,true,false,,0,,0,2,1787,2027,2027,200
www.google.com,MM,Myanmar,"telecom international myanmar co, ltd (mytel)",,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,MA,Morocco,maroc telecom,36903,102.51.53.204,maroc telecom,102.51.53.204,true,36903,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,true,false,,0,,0,2,668,1229,1229,200
www.google.com,MA,Morocco,maroc telecom,36903,102.51.53.204,maroc telecom,102.51.53.204,true,36903,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,true,true,,0,,0,2,623,1182,1182,200
www.google.com,NA,Namibia,telecom namibia,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,68,0,0,125,0
www.google.com,NA,Namibia,telecom namibia,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,MX,Mexico,at&t mexico,28469,189.201.10.91,at&t mexico,189.201.10.91,true,28469,AT&T COMUNICACIONES DIGITALES S DE RL,true,true,,0,,0,2,401,1133,1133,200
www.google.com,MZ,Mozambique,vodacom mozambique,37223,197.235.62.179,vodacom mozambique,197.235.62.179,true,37223,Vodacom Mocambique S.A,true,false,,0,,0,2,969,1891,1892,200
www.google.com,MA,Morocco,orange morocco,36925,196.113.195.35,orange morocco,196.113.195.35,true,36925,MEDITELECOM,true,false,,0,,0,2,2307,3892,3892,200
www.google.com,MM,Myanmar,atom myanmar,133385,37.111.44.252,atom myanmar,,,,,,false,,0,,0,2,974,1465,1466,200
www.google.com,NL,Netherlands,cleverenable,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,NL,Netherlands,lycamobile,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,50,0
www.google.com,NL,Netherlands,lycamobile,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,MZ,Mozambique,mcelisp,30619,41.220.200.153,mcelisp,41.220.200.153,true,30619,"TMCEL - Moçambique Telecom, SA",true,false,,0,,0,2,2454,3748,3749,200
www.google.com,MM,Myanmar,atom myanmar,133385,37.111.44.252,atom myanmar,,,,,,true,,0,,0,2,888,1325,1325,200
www.google.com,NL,Netherlands,cleverenable,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,NL,Netherlands,kpn,1136,77.63.15.91,kpn,92.69.47.180,false,1136,KPN B.V.,true,false,,0,,0,2,394,640,641,200
www.google.com,NL,Netherlands,ziggo,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,MZ,Mozambique,vodacom mozambique,37223,197.235.62.179,vodacom mozambique,197.235.62.179,true,37223,Vodacom Mocambique S.A,true,true,,0,,0,2,2550,3454,3454,200
www.google.com,NP,Nepal,nepal telecom,23752,103.95.18.22,nepal telecom,103.95.18.22,true,23752,Nepal Telecommunications Corporation,true,false,,0,,0,2,783,1253,1253,200
www.google.com,NP,Nepal,ncell,38565,49.126.77.96,ncell,49.126.77.96,true,38565,Ncell Pty. Ltd.,true,true,,0,,0,2,3245,3860,3860,200
www.google.com,MA,Morocco,inwi,36884,105.66.6.125,inwi,105.66.6.125,true,36884,Wana Corporate,true,false,,0,,0,2,3459,5181,5181,200
www.google.com,NL,Netherlands,ziggo,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,63,0
www.google.com,MA,Morocco,orange morocco,36925,196.113.195.35,orange morocco,196.113.195.35,true,36925,MEDITELECOM,true,true,,0,,0,2,4219,5198,5199,200
www.google.com,NL,Netherlands,odido netherlands,31615,89.205.203.161,odido netherlands,89.205.203.161,true,31615,Odido Netherlands B.V.,true,false,,0,,0,2,519,766,766,200
www.google.com,NZ,New Zealand,amuri,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,61,0
www.google.com,NP,Nepal,nepal telecom,23752,103.95.18.22,nepal telecom,103.95.18.22,true,23752,Nepal Telecommunications Corporation,true,true,,0,,0,90,844,1314,1314,200
www.google.com,NZ,New Zealand,amuri,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,NL,Netherlands,odido netherlands,31615,89.205.203.161,odido netherlands,89.205.203.161,true,31615,Odido Netherlands B.V.,true,true,,0,,0,2,401,684,684,200
www.google.com,NP,Nepal,ncell,38565,49.126.77.96,ncell,49.126.77.96,true,38565,Ncell Pty. Ltd.,true,false,,0,,0,2,2773,3816,3817,200
www.google.com,NL,Netherlands,kpn,1136,77.63.15.91,kpn,92.69.47.180,false,1136,KPN B.V.,true,true,,0,,0,2,419,690,690,200
www.google.com,MZ,Mozambique,movitel,37342,197.218.69.182,movitel,197.218.103.99,false,37342,"Movitel, SA",true,false,,0,,0,2,4006,5767,5768,200
www.google.com,NL,Netherlands,vodafone libertel b.v.,33915,109.36.230.57,vodafone libertel b.v.,109.36.230.57,true,33915,Vodafone Libertel B.V.,true,false,,0,,0,2,582,899,899,200
www.google.com,NI,Nicaragua,claro nicaragua,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
www.google.com,MZ,Mozambique,mcelisp,30619,41.220.200.153,mcelisp,41.220.200.153,true,30619,"TMCEL - Moçambique Telecom, SA",true,true,,0,,0,2,4786,6846,6847,200
www.google.com,NI,Nicaragua,claro nicaragua,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,NA,Namibia,mtc namibia,37009,105.232.128.41,mtc namibia,105.232.128.41,true,37009,"MTC - Mobile Telecommunications, Ltd.",true,true,,0,,0,2,2661,5102,5102,200
www.google.com,NL,Netherlands,vodafone libertel b.v.,33915,109.36.230.57,vodafone libertel b.v.,109.36.230.57,true,33915,Vodafone Libertel B.V.,true,true,,0,,0,2,699,1167,1167,200
www.google.com,NE,Niger,airtel networks limited,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
www.google.com,NE,Niger,airtel rwanda,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
www.google.com,NE,Niger,airtel rwanda,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,51,0
www.google.com,NA,Namibia,mtc namibia,37009,105.232.128.41,mtc namibia,105.232.128.41,true,37009,"MTC - Mobile Telecommunications, Ltd.",true,false,,0,,0,2,2840,3992,3993,200
www.google.com,MZ,Mozambique,movitel,37342,197.218.103.99,movitel,197.218.103.99,true,37342,"Movitel, SA",true,true,,0,,0,2,1555,2744,2744,200
www.google.com,NE,Niger,sonitel,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,51,0
www.google.com,NE,Niger,sonitel,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,1,0,0,53,0
www.google.com,NE,Niger,orange niger,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
www.google.com,NE,Niger,airtel networks limited,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,52,0
www.google.com,NE,Niger,orange niger,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,NE,Niger,airtel niger,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,52,0
www.google.com,NE,Niger,airtel niger,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,1,0,0,51,0
www.google.com,NI,Nicaragua,claro guatemala,14754,186.77.134.207,claro guatemala,186.77.134.207,true,14754,Telgua,true,false,,0,,0,2,516,892,892,200
www.google.com,NI,Nicaragua,tigo business nicaragua,28036,152.231.33.232,tigo business nicaragua,152.231.33.232,true,28036,Telefonia Celular de Nicaragua SA.,true,false,,0,,0,2,427,691,691,200
www.google.com,NG,Nigeria,9mobile,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,77,0
www.google.com,MA,Morocco,inwi,36884,105.66.6.125,inwi,105.66.6.125,true,36884,Wana Corporate,true,true,,0,,0,2,3979,5954,5954,200
www.google.com,NG,Nigeria,9mobile,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,1,0,0,73,0
www.google.com,NI,Nicaragua,claro guatemala,14754,186.77.134.207,claro guatemala,190.212.218.159,false,14754,Telgua,true,true,,0,,0,2,544,883,883,200
www.google.com,NI,Nicaragua,tigo business nicaragua,28036,152.231.33.232,tigo business nicaragua,152.231.33.232,true,28036,Telefonia Celular de Nicaragua SA.,true,true,,0,,0,2,419,695,695,200
www.google.com,NZ,New Zealand,spark new zealand,4771,122.63.117.68,spark new zealand,122.63.117.68,true,4771,Spark New Zealand Trading Limited,true,true,,0,,0,2,1353,2033,2033,200
www.google.com,NZ,New Zealand,2degrees,9790,161.29.80.158,2degrees,161.29.80.158,true,9790,Two Degrees Mobile Limited,true,false,,0,,0,2,1115,1929,1930,200
www.google.com,NZ,New Zealand,2degrees,9790,161.29.80.158,2degrees,161.29.80.158,true,9790,Two Degrees Mobile Limited,true,true,,0,,0,2,1082,1758,1759,200
www.google.com,NZ,New Zealand,spark new zealand,4771,122.63.117.68,spark new zealand,122.63.117.68,true,4771,Spark New Zealand Trading Limited,true,false,,0,,0,2,1234,2091,2091,200
www.google.com,NC,New Caledonia,opt-nc,18200,43.224.195.137,opt-nc,43.224.195.137,true,18200,Office des Postes et des Telecomm. de Nouvelle Caledonie,true,true,,0,,0,2,1171,2057,2057,200
www.google.com,NZ,New Zealand,one nz,9500,49.224.233.191,one nz,49.224.233.191,true,9500,One New Zealand Group Limited,true,true,,0,,0,2,2155,2978,2978,200
www.google.com,NC,New Caledonia,opt-nc,18200,43.224.195.137,opt-nc,43.224.195.137,true,18200,Office des Postes et des Telecomm. de Nouvelle Caledonie,true,false,,0,,0,2,1130,3838,3839,200
www.google.com,NG,Nigeria,smile nigeria,37637,160.152.57.101,smile nigeria,160.152.57.101,true,37637,Smile Communications Nigeria,true,true,,0,,0,2,793,1637,1638,200
www.google.com,NG,Nigeria,spectranet,37340,154.118.75.4,spectranet,154.118.75.4,true,37340,SPECTRANET LIMITED,true,false,,0,,0,2,891,1749,1750,200
www.google.com,NO,Norway,telenor norge,2119,77.16.45.44,telenor norge,77.16.45.44,true,2119,Telenor Norge AS,true,false,,0,,0,2,569,823,824,200
www.google.com,NZ,New Zealand,one nz,9500,49.224.233.191,one nz,49.224.233.191,true,9500,One New Zealand Group Limited,true,false,,0,,0,66,1919,2730,2731,200
www.google.com,NG,Nigeria,smile nigeria,37637,160.152.57.101,smile nigeria,160.152.57.101,true,37637,Smile Communications Nigeria,true,false,,0,,0,2,842,1896,1896,200
www.google.com,NG,Nigeria,mtn nigeria,29465,102.89.68.70,mtn nigeria,102.89.68.70,true,29465,MTN NIGERIA Communication limited,true,false,,0,,0,2,920,1744,1744,200
www.google.com,NG,Nigeria,spectranet,37340,154.118.75.4,spectranet,154.118.75.4,true,37340,SPECTRANET LIMITED,true,true,,0,,0,2,965,1953,1954,200
www.google.com,NG,Nigeria,airtel networks limited,36873,105.115.5.213,airtel networks limited,105.115.5.213,true,36873,Airtel Networks Limited,true,false,,0,,0,1,1297,2278,2278,200
www.google.com,NO,Norway,telenor norge,2119,77.16.45.44,telenor norge,77.16.45.44,true,2119,Telenor Norge AS,true,true,,0,,0,2,491,1154,1154,200
www.google.com,NG,Nigeria,globacom,37148,197.211.63.190,globacom,197.211.63.190,true,328309,Globacom Limited,false,false,,0,,0,2,1275,2056,2056,200
www.google.com,NG,Nigeria,mtn nigeria,29465,102.89.68.70,mtn nigeria,102.89.68.70,true,29465,MTN NIGERIA Communication limited,true,true,,0,,0,2,824,1689,1689,200
www.google.com,NO,Norway,lyse tele,203995,46.46.249.108,lyse tele,46.46.249.108,true,203995,Lyse Tele AS,true,false,,0,,0,2,504,736,736,200
www.google.com,NO,Norway,telia norge,12929,89.8.78.161,telia norge,89.8.78.161,true,12929,Telia Norge AS,true,true,,0,,0,2,580,1148,1149,200
www.google.com,NO,Norway,lyse tele,203995,46.46.249.108,lyse tele,46.46.249.108,true,203995,Lyse Tele AS,true,true,,0,,0,2,435,703,703,200
www.google.com,NO,Norway,telia norge,12929,89.8.78.161,telia norge,89.8.78.161,true,12929,Telia Norge AS,true,false,,0,,0,2,481,1004,1004,200
www.google.com,NG,Nigeria,airtel networks limited,36873,105.115.5.213,airtel networks limited,105.115.5.213,true,36873,Airtel Networks Limited,true,true,,0,,0,2,1201,2259,2259,200
www.google.com,NO,Norway,cogent communications,212449,149.7.163.130,cogent communications,149.7.163.130,true,212449,Erate AS,true,false,,0,,0,2,697,996,996,200
